src,dst,port,proto,State,label,class,modelsize
147.32.84.192,68.6.19.3,25.0,tcp,22*s*s+,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.192,68.67.179.209,80.0,tcp,88*y*y*y*x*,Botnet-TCP-Established-HTTP-Ad,botnet,11
147.32.84.192,68.67.179.213,80.0,tcp,99*z*z*,Botnet-TCP-Established-HTTP-Ad,botnet,7
147.32.84.192,68.67.185.205,80.0,tcp,"98,Z*z*Y*i+z*",Botnet-TCP-Established-HTTP-Ad,botnet,13
147.32.84.192,68.67.185.206,80.0,tcp,"89*Y,X*Y+Y*",Botnet-TCP-Established-HTTP-Ad,botnet,11
147.32.84.192,68.67.185.207,80.0,tcp,"97*Y,X+X,Z*z*y*h*",Botnet-TCP-Established-HTTP-Ad,botnet,17
147.32.84.192,68.67.185.208,80.0,tcp,"98,y,Z+y*y*y*",Botnet-TCP-WEB-Established,botnet,13
147.32.84.192,68.67.185.209,80.0,tcp,"98,Z0z*",Botnet-TCP-Established-HTTP-Ad,botnet,7
147.32.84.192,68.67.185.210,80.0,tcp,"99+Y,Y0",Botnet-TCP-Established-HTTP-Ad,botnet,7
147.32.84.192,68.67.185.212,80.0,tcp,99*y*H*,Botnet-TCP-Established-HTTP-Ad,botnet,7
147.32.84.192,68.67.185.214,80.0,tcp,99.Z+Z*z*,Botnet-TCP-Established-HTTP-Ad,botnet,9
147.32.84.192,68.67.185.215,80.0,tcp,99*Z0,Botnet-TCP-Established-HTTP-Ad,botnet,5
147.32.84.192,68.67.185.216,80.0,tcp,"99*z*Y,Z*",Botnet-TCP-WEB-Established,botnet,9
147.32.84.192,68.67.185.217,80.0,tcp,99*z*z*y*Y*H*z*,Botnet-TCP-Established-HTTP-Ad,botnet,15
147.32.84.192,68.67.185.218,80.0,tcp,"87*I*y+z+Y,Z+Z,y,Z+I*z*Y.Z+y*Z*z*Y,",Botnet-TCP-WEB-Established,botnet,35
147.32.84.192,69.152.183.200,25.0,tcp,"11,r+",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,69.16.175.10,80.0,tcp,99*y*,Botnet-TCP-Established-HTTP-Ad,botnet,5
147.32.84.192,69.26.46.169,6667.0,tcp,22*B*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,71.74.56.243,25.0,tcp,"22+s,S*",Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.192,72.14.213.27,25.0,tcp,22*s*s+S*s*s+,Botnet-TCP-Attempt-SPAM,botnet,13
147.32.84.192,72.163.7.166,25.0,tcp,"12,r,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,72.167.238.201,25.0,tcp,"11*R.r.R,r,S+r,s+R*r*r*B*R+R,R+R,R*r+r+R*R+r,s,",Botnet-TCP-Attempt-SPAM,botnet,47
147.32.84.192,72.232.233.170,25.0,tcp,"11.S.R,s,",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.192,74.117.114.86,80.0,tcp,"88,Y.Y,Y.Y,Y.",Botnet-TCP-WEB-Established,botnet,13
147.32.84.192,74.117.116.125,80.0,tcp,"88.H.Y.Y.Y.Y.Y,Y.Y.Y.Y,Y.",Botnet-TCP-WEB-Established,botnet,25
147.32.84.192,74.125.127.27,25.0,tcp,"21,S+S,B,s+B+s*B*s+s+s+s,s+s,B+S*s*s*s+",Botnet-TCP-Attempt-SPAM,botnet,39
147.32.84.192,74.125.148.10,25.0,tcp,"12,r,s,R*R,S*R+r+A+r+r+s*r*r+r*r*R+r+r*R,",Botnet-TCP-Attempt-SPAM,botnet,41
147.32.84.192,74.125.232.202,80.0,tcp,4900Y*,Botnet-TCP-HTTP-Google-Net-Established,botnet,6
147.32.84.192,74.125.232.217,80.0,tcp,"99*z*z*z+I*Y,Z*I*z*Y+Z*y*z*z*",Botnet-TCP-Established-HTTP-Ad,botnet,29
147.32.84.192,74.125.232.218,80.0,tcp,"99+I*z*z*Z,Z*I*z+h*I+I*z*i*z*y*",Botnet-TCP-Established-HTTP-Ad,botnet,31
147.32.84.192,74.125.235.50,443.0,tcp,"880Y,",Botnet-TCP-WEB-Established-SSL,botnet,5
147.32.84.192,74.125.244.10,25.0,tcp,"11+r*R,S+b+r*",Botnet-TCP-Attempt-SPAM,botnet,13
147.32.84.192,74.125.39.27,25.0,tcp,"22+S.T,R,r.S,s,s,r,S.R,R.S.S.S,r+R.R,r+r,s,s,s,A,s,R.S,r.r,S+B+R,S.R,R,r,s,r,R.S+r,r,S+r,r,s,s,S.R,s,S,r,r,R.r.R.R.s,R+s,S.s,R,s,s,B,s+r,R.R.R+S,R,r,s,R,r,R.A.r,b,S.R,r,A,r,R.S.R,r.s,S.R,s,R.S,s.S.S,s,r,r,R,b,S,r,r,s,R.r,r.r,r,r,S.S.R,A,r+S,a,r,r,r.s,s,r,r,S+S.R,A,r+s,r,r+A,A+s,r,S,r,B,s+s,B,r+r,s+r+R,A,A,s.S,r,R.S,r+s+R.S+A,s+S,r,r+r,r,r,S.S+S.S,A,s,s,S+R,s,r,r,s+S.R,S.R,s,s,S,r,r,s,B,r,A,r,A,S+r,a,s+s+r,A,r+s+s+r,r,r,R.s.S,R.R,r,r+s,s+s+r,r,r+S,s,R,R,r,r,s,r,R.s.A.r,r.A.r,R,s,",Botnet-TCP-Attempt-SPAM,botnet,483
147.32.84.192,74.125.43.27,25.0,tcp,22*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,74.125.47.27,25.0,tcp,"22+S,S*s+s*B*s+S*S+",Botnet-TCP-Attempt-SPAM,botnet,19
147.32.84.192,74.125.93.27,25.0,tcp,"22+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+s+b+w+b+s,s+S,S+s+b+s+s+S,S+s+s+s+b+b+b+b+b+B+S,S+B+s,",Botnet-TCP-Attempt-SPAM,botnet,87
147.32.84.192,74.208.5.90,25.0,tcp,22*r*S0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.192,74.217.252.37,80.0,tcp,99*y*,Botnet-TCP-WEB-Established,botnet,5
147.32.84.192,74.6.136.244,25.0,tcp,"22*s*s*B*s*s+S*S,",Botnet-TCP-Attempt-SPAM,botnet,17
147.32.84.192,74.6.136.65,25.0,tcp,"22+s+s,S*s*s*S,S*B*S,s,S*s*",Botnet-TCP-Attempt-SPAM,botnet,27
147.32.84.192,74.6.140.31,25.0,tcp,11*s*s*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.192,74.6.140.64,25.0,tcp,"22+s*s*S+s*S,S*S,S*s+",Botnet-TCP-Attempt-SPAM,botnet,21
147.32.84.192,74.86.64.162,80.0,tcp,88.Y+Y.,Botnet-TCP-WEB-Established,botnet,7
147.32.84.192,76.96.30.116,25.0,tcp,"22+b+B+S*S+s+S*s+s*S,B,S+s,s,",Botnet-TCP-Attempt-SPAM,botnet,29
147.32.84.192,76.96.39.101,25.0,tcp,22*s*s*s+s+,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.192,76.96.39.102,25.0,tcp,22*B*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,76.96.62.116,25.0,tcp,"22*s*S+s,S+s*S,s+S*s*r*S,s,S+S,s,",Botnet-TCP-Attempt-SPAM,botnet,33
147.32.84.192,77.238.167.32,80.0,tcp,"88,Y*Y,Y+Y,Y+y+y,Y+Y,Y+y+y,Y+y+y,Y+Y,Y+H*h*Y0",Botnet-TCP-Established-HTTP-Ad,botnet,45
147.32.84.192,77.238.175.247,80.0,tcp,"88.Y*y*Y.Y*y*R,Y*Y*y*y*",Botnet-TCP-WEB-Established,botnet,23
147.32.84.192,77.238.177.9,25.0,tcp,"12+r*B*s*s*B*s+s+s,s+s+B+S*S+s,S*S+",Botnet-TCP-Attempt-SPAM,botnet,35
147.32.84.192,77.238.178.122,25.0,tcp,"22*B*S,s+S*",Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.192,77.238.184.241,25.0,tcp,"21,s,S+s*s*s*B*S,s+s+s+s*s+s*",Botnet-TCP-Attempt-SPAM,botnet,29
147.32.84.192,78.153.48.99,6667.0,tcp,22+S*S+,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.192,78.96.193.208,6667.0,tcp,21*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,79.112.92.52,6667.0,tcp,55*V0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,79.118.113.12,6667.0,tcp,550V*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,80.12.242.53,25.0,tcp,12*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,80.152.52.2,25.0,tcp,11.r.,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,80.67.18.126,25.0,tcp,11*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,81.169.145.101,25.0,tcp,"12*S+r,R*R,r,",Botnet-TCP-Attempt-SPAM,botnet,13
147.32.84.192,81.169.145.102,25.0,tcp,"22+R*R,R0R*",Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.192,81.21.87.26,6667.0,tcp,22*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,81.214.131.58,6667.0,tcp,22*s*B*s*B*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.192,81.223.57.227,25.0,tcp,22.S.,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,82.132.141.69,25.0,tcp,11.r.S*s*s*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.192,82.216.111.1,25.0,tcp,"12+B+S.R*R,S0",Botnet-TCP-Attempt-SPAM,botnet,13
147.32.84.192,82.57.200.133,25.0,tcp,21.S*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,85.158.137.35,25.0,tcp,11*r0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,85.158.139.194,25.0,tcp,21+R.,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,85.185.226.13,6667.0,tcp,22*s*s0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.192,86.57.242.61,6667.0,tcp,55*v*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,87.139.105.231,25.0,tcp,12.R0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,87.248.120.148,25.0,tcp,22*s*s*s+,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.192,87.248.203.253,80.0,tcp,880Y*y+y*y*Y.,Botnet-TCP-Established-HTTP-Ad,botnet,13
147.32.84.192,87.248.203.254,80.0,tcp,"88.Y+Y.Y,Y*Y.Y*Y.Y+y+y*Y0",Botnet-TCP-Established-HTTP-Ad,botnet,25
147.32.84.192,88.247.242.196,6667.0,tcp,55*v*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,89.41.107.4,6667.0,tcp,55*E*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,91.135.250.119,6667.0,tcp,220S*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,91.203.174.178,6667.0,tcp,22*v*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,91.218.169.197,6667.0,tcp,22*s*s*s*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.192,91.218.170.188,6667.0,tcp,22*S*s*s*s*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.192,91.220.0.52,80.0,tcp,"85.V,E,e,e,e,e,e,E,b,Z*V,H,E,v,b,V*S,V*V,E,B,V*V,H,E,E,H,E,E,E,e,E,H,E,v,B,V*Y+V.Y,v,y,v,E,v+v,E,E,b,Y*S+H+Z.W+y+s*z*",Botnet-TCP-Attempt-SPAM,botnet,117
147.32.84.192,91.220.0.52,80.0,tcp,"85.V,E,e,e,e,e,e,E,b,Z*V,H,E,v,b,V*S,V*V,E,B,V*V,H,E,E,H,E,E,E,e,E,H,E,v,B,V*Y+V.Y,v,y,v,E,v+v,E,E,b,Y*S+H+Z.W+y+s*z*",Botnet-TCP-CC-HTTP-Not-Encrypted,botnet,117
147.32.84.192,91.90.126.226,6667.0,tcp,22*S+,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,92.46.1.114,6667.0,tcp,22*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,92.46.203.22,6667.0,tcp,22*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,92.46.219.114,6667.0,tcp,22*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,92.47.90.127,6667.0,tcp,22*s0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,93.115.60.47,6667.0,tcp,55+V*v*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.192,93.155.146.24,6667.0,tcp,55*v*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,93.188.130.45,80.0,tcp,77.X.x.G.x.g.x.x.G.x.,Botnet-TCP-WEB-Established,botnet,21
147.32.84.192,93.74.78.43,6667.0,tcp,22*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,94.100.176.20,25.0,tcp,22+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+r+B+s+b+b+b+b+b+b+b+b+,Botnet-TCP-Attempt-SPAM,botnet,69
147.32.84.192,94.127.76.180,80.0,tcp,99.Z*Z.Z*Z.Z*Y.Y*Y.,Botnet-TCP-Established-HTTP-Ad,botnet,19
147.32.84.192,94.156.192.166,6667.0,tcp,22*s0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,94.178.115.117,6667.0,tcp,21*s*r*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.192,94.228.131.166,25.0,tcp,22.b.B.,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.192,94.230.225.162,6667.0,tcp,12*S*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,94.240.225.53,6667.0,tcp,22*v0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,94.245.120.86,25.0,tcp,"21+A,r+A+R.S.S.R*r*R+S*A*",Botnet-TCP-Attempt-SPAM,botnet,25
147.32.84.192,94.252.176.24,6667.0,tcp,22*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,94.63.149.150,65520.0,tcp,990i0,Botnet-TCP-Established,botnet,5
147.32.84.192,94.63.150.63,80.0,tcp,"88.y,y.Y,y,Y.Y,H,",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data,botnet,17
147.32.84.192,95.111.158.94,6667.0,tcp,22*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,95.111.180.207,6667.0,tcp,55*E*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,95.111.65.242,6667.0,tcp,22*B0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,95.155.98.55,6667.0,tcp,22*B*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,95.59.18.232,6667.0,tcp,22*s0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,95.59.231.39,6667.0,tcp,22*v*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,95.81.61.140,6667.0,tcp,22*s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.192,98.126.71.122,80.0,tcp,99*i*i*i+i*i+i+i+i+i*i+i*i*I+i+I+I*I*i+i*i+I*I+I+I*i*,Botnet-TCP-Established-HTTP-Ad,botnet,53
147.32.84.192,98.129.184.131,25.0,tcp,11*r*r*S+r*s+r+r*r*r+r+r+,Botnet-TCP-Attempt-SPAM,botnet,25
147.32.84.192,98.129.184.3,25.0,tcp,11+r*a*R0R+r*r+,Botnet-TCP-Attempt-SPAM,botnet,15
147.32.84.192,98.136.185.95,587.0,tcp,88*Z+y*,Botnet-TCP-Established-SPAM,botnet,7
147.32.84.192,98.136.59.15,25.0,tcp,"22*S,S*",Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.192,98.137.54.237,25.0,tcp,"21+S*S,s+s+B+s*S,S*s+B+s+s*S+",Botnet-TCP-Attempt-SPAM,botnet,29
147.32.84.192,98.137.54.238,25.0,tcp,"22+s,S*B*S+B+s+s*s*S+s,s,",Botnet-TCP-Attempt-SPAM,botnet,25
147.32.84.192,98.138.84.55,587.0,tcp,88*H*y*y*Y*,Botnet-TCP-Established-SPAM,botnet,11
147.32.84.192,98.139.175.224,25.0,tcp,"22*S,s,S*B*s+s*s+b+B*s*S,",Botnet-TCP-Attempt-SPAM,botnet,25
147.32.84.192,98.139.175.225,25.0,tcp,"12.R*A*S,S*s+s,s,s+s,S*S,S*S+s+s+s,s+s*S,s+B+s*",Botnet-TCP-Attempt-SPAM,botnet,47
147.32.84.192,98.139.212.139,587.0,tcp,88*Y+h+y*y+Y*y*y*,Botnet-TCP-Established-SPAM,botnet,17
147.32.84.192,98.139.54.60,25.0,tcp,"22*B*s*s*s+s,S*S,",Botnet-TCP-Attempt-SPAM,botnet,17
147.32.84.193,109.104.178.89,6667.0,tcp,22*S+,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,119.205.212.219,25.0,tcp,21.R0,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,12.102.252.75,25.0,tcp,12*S*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,12.47.193.72,25.0,tcp,11.r.A.,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.193,123.192.93.118,6667.0,tcp,"520S,",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,123.27.84.251,6667.0,tcp,220s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,124.123.125.48,6667.0,tcp,250s*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,125.5.96.60,25.0,tcp,12+r*r*r0,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.193,130.241.151.96,25.0,tcp,"11,R.",Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,14.102.18.219,6667.0,tcp,25*v*,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.193,147.32.80.9,53.0,udp,"8900Z,Z.Z*Z.Z*Z,z,z,Z.r.w.w.z.Z.w.v.r.U.u.u.s.U.u.u.U.D.W.S,V.s.S.W,S.w.U.f.u.u.u.U.w.D.D.w.W.W.W.V,Z.V.S.U,S.U,R.u.v.R.U.U.W.W.s.u.U.U.U.R,R.V.u.W,R.R.Z.W.W.S,U.u.U.U.R.W.W.U.W.W.W.U,U.U.U.U,W.u.s.u.W.R.w.U.R.W,U.V.S.f.U.S.s.U,R.W.R.U.u.U.U.U.r.W,W.s.D.U.W.W,U.U.R.u.U.U,W.W.W.W.W.W.R.s.d.U.R.W,S.u.U.U,U.S.v.U.U.V.U.U.w.U.W.W,W.U.U.U.R.U,U.U.R.U,U.S.w.u.U.U.W.U.W.U.U.U,S.W.W.W.U.U,U.W.W.W,U.W.W.U.W.U.U.Z.U.U,U.U.u.W.V.U,R.W.W.U,W.U.W.W.W.W.W.R.R.Z,W.U.U.U.U.U,W.V.V.v.w.U,U.U.U.U.W.W.W.W,R.W.U.U.U.U.R.U.U.V,V.W.W.W,U.W.W.U.W.U.U.U.R.U,U.U.W.U.U.U,R.W.U.U,U.U.W.U.W.U.U.W.W.W,W.U.U.U.U.U,U.R.r.V.Z.S.W,R.U.W.V.v.R.R.W.R.W.W.U,U.U.W.U.U.Z,W.S.u.U.W.a.v.U,W.U.U.W.W.Z,Z.W.W.W.w.W.u.V.u.D.U.W,S.v.s.U,U.U.U.W.U.U.W.U.U.U,U.W.U.W.w.U.U.U,U.U.u.V.w.u.W.U.U.U.U.W,U.U.u.B.s.R.R.U.u.W,U.U,U.U.r.U.W.U.R.U.U.W.Z.W.w.W,R.S.S.W,W.U.V.U.W.W,U.U.R.Z.W.U.R.W.W.W.U.W,W.U,U.W.W.U.U.U.W.R,R.U.r.S.W.f.R.R.U.u.U.U.U.U.U.U,U.Z,w.W.U.W.W.U.U.U.U.R.V,V.U.U.W.W.U.U.W,W.U.R.R,W.u.W.W.s.v.s.W,W.U.U.U.U.W.u.U.W.U,U.U.R.U,U.U.U.U.U.U,U.U.U.u.U.U.U.U.U.W.U.R,R.U,U.U.U.U.U.V.U.W,W.v.w.u.U.U.U.U.U.W.U.U,U.U.V.u.W.U.R.W.U.U.W.U,U.U.U.W.W.Z.W.U,U.U.S.U.U.U,R.D.R.U.U.R.R.W,W.U.W.W.W.U.U.U,U.U.W.U.W.U,R.u.U.R.r.V.S.S,U.U.S.u.U.U.U.R,R.W.U.W.W.W.W.U.W.W,U.U.W.W,W.s.W.U.U.U.U.U,U.V.F.U.S.u.U.V.S.W,W.W.w.w.U.U,W.U.U.W.W.U.U.W,U.U.u.U.W.W,Z.U.U.U.U.W.s.W,W.U.u.U.U.U.U.W,W.W.w.u.R.U,W.W.U.V.w.W.W.W,S.R.A.u.u.U.R.U,R.R.V.U.U.U,U.U.W.U.U.U.U.R.u.S.U.U.S.W,W.U.U.U,U.W.U.W.w.V,U.W.V.d.u.v.v.z.Z.U,U.U.R.U.U.V,U.U.U.U.B.U,U.U.U.R.R.R.V.W,U.U.W.W.W.W.s.Z.U.V.B.U,U.U.U.W,U.W.U.U.R.W,W.U.U.U.U.U.U.U.W.U,W.S.w.V,V.u.U.W.U.W,U.U.U.W.W.U.U.W.W.u.W.U,U.U.U.U,U.W.W.R.W.U.w.V,W.u.U.U.U.U.U.V.u,U.U.U.S,W.U.U.U.U.U.U.S,U.U.W.U,W.U.U.U.U.U,U.U,R.U.U.U.U.U,U.U.Z.U,W.U.U.U.U.S.U.U.V.W.W.u.u.Z.V,V.U,U.V,R.W.U.W.V.s.w.W.W.U.U.V.R.S,S.U.U.R,R.V.u.u.w.R,R.U.U.W.U.U.u.S,W.d.U,U.U.U.V.U.U.V.s.V.S,R.U.u.U.U.u.U.R.w.U.R,W.W,U.U.U.U.W.U.u.u,U.R.R.U.V.U.U.U.u,U.U.W.W,R.u.F.U.U.W.W.U,R.W.R.V.W.U,U.V.R.v.B.U.r.U,U.U.U.V.S.U,w.S.U,U.U.D.W.V.W.U,R.U.U.U,U.s.S.B.B.V.s.U.U.U,U.D.U,U.U.W.V.s.s.W,U.R.U.U.U.U,U.U.R.U.U.W,W.u.U.u.U.V,S.U,u,U.U.U.V.S.W.d.U.W,U.U.R.U,u,Z.W.U.u.W.U.U.U.R.S.U.U,U.U.U.V,V.u.U.U.U,U.U.R.U.W.U,U.U.U.R.U,U.U.U.U.u,U.U.U.R.R.V.S.v.s.W.W.W,U.U.W,W.U.d.U.U.W.U.U.U,U.W.U.U.U,U.V,U.U.U.U.U.u.U.U,U.U.U.U.U,U.U,u,U.U.U.U.W.S,S.f.W.U.U.U.U.S.R.U.u.Z.W.W,U.U,U.V.V.u.U.U,U.S.s.S.W.V.s.R,R.U.F.U.W.W.U.U.U.U.V,S.u.U.R,U.U,U.U.U.U,u,U.U.W.U.U.V.u.U.S.U,U.U.W.U,r,W.U.u.U,U.s.S.u.u.U.U,U.U,U.U,U.U.R.U,u.z.W.U.U.U.U.U,W.V.s.W,W.U,R.U.U.U.U.U,u.u.U.U,W.U,U.U,R.U.s.w.w.U.U,W.W.u.U.U.U.V.s.U,S.R.S,S.U,U.U,s.u,U.U.U.S.S.u.U.U.R.R.U.U.W,U.U.U.U.U,R.U.U.V.s.U.U.U.U.u.U.U.U.U,U.W.W.U.W.U,U.r.u.R.U.U.U.U.U.U,U.U.U.U.U.W,U.U.U.U.w.z.U.U.W.W.U,U.U.U.U,U.W.U.U.U.u.R.U.U.U.U.U,U.U.U.U.U,U.U.D.U.U.U.U.U,R.w.w.U.U.U.U.U,U.S,S.s.w.U,W.u,U.U.U.U.U.U.U.V.W.U,U.R.R.U.U.R.U,U.U.U.d.U.U.U.U,v.s,R.S.S.U.u.U.U.u,U.U.U.U.U.U.R.R.U,u,U.U.u.U.U,R.u.U.U,R.U,u.D.u,U.U.U.U.U.U.u.u,u,R.V.S.U.s.s.U,U.U.u.U.U.u,U.U,U.U.u,U.U.U.U,U.V,U.r,R.U.D.U.U.U.U.R,R.U.U.U.u.u.U.U,R.U.U.U,U.U.U.S,S.u.U.U.u.R.U.U.U,U.U,R.u.U.U.U.U.u,U.U.U.U.U.U.U.U,U.S,u,u.U.U,u.U.U.U.U,R.Z,D,U.U.u,z.v,S.U.U.U.u.U,U.U.U.R.U.U.U.R.U.U,S.u.U,u,u,Z.D.U.S.s.U.u,U.R.R.S.s.u.R.U,U.U,U.S.s.D.U.U.s.U,U.U.U.R,A,s,S.D.U.S,A.R.U.u.U.U.U.U.U.U.U,s.U.U.U,U.U,U.R.R.U.A.v.S.U,u,U.U,u.U.U.U.U,U.U.U.U.U.U,U.V,S.U,u.U.U.U.U.U.U,R.U.U.U.U.U,u,U.u.U.U.U,U.U.U.U,V.U,u,u.R.U.S.U,U.S.u.U.U,U.U,U.R.R.U.U.U.u,u.S.b.S.V,u,U.R.U.V.U.R.U.U.U,U.U.R.U,u,U.U,U.U.u.U.U.U.V,u.U.S,S.U,r,R.D.u.U.U.U.U.U.U,U.U.U,U.U,a,U.U,U.U,u.D.U.V.U,u.u,u.U.U.v.S.u.U.U,U.S.U,U.R.S.S.S.U,U.V.V.U.r.R.V.U.U.V.U,U.S.D,U.U,u.U,U.U.R.S.U.U,U.U.U.",Botnet-UDP-Attempt-DNS,botnet,3622
